Monster ID,Name-English,Main,Sub,"Lifespan
",Nature,Life Type (0-3),Life Type,Lif,Pow,Int,Ski,Spd,Def,Lif gain,Pow gain,Int gain,Ski gain,Spd gain,Def gain,Arena speed,Guts Rate,Battle Specials,Extra techs,Training bonus,No Offset
589,Angel,Pixie,Gali,280,70,0,1,80,130,190,170,110,100,1,2,5,4,3,2,B,11,"Power, Anger, Fury, Ease",Bolt,,0
1051,Angel,Pixie,Gali,280,70,0,1,80,130,190,170,110,100,1,2,5,4,3,2,C,10,"Power, Anger, Fury, Ease",Bolt,,0
1088,Angel,Pixie,Gali,430,70,0,1,19,84,19,84,19,84,2,2,5,4,3,2,B,11,"Power, Anger, Ease",Bolt,,1
5,Granity,Pixie,Golem,320,15,2,3,80,110,150,120,100,130,2,3,4,3,3,3,C,11,"Power, Anger, Ease",,,0
584,Granity,Pixie,Golem,320,15,2,3,80,110,150,120,100,130,2,3,4,3,3,3,C,11,"Power, Anger, Guard, Ease",,,0
1087,Granity,Pixie,Golem,400,15,2,3,92,106,191,134,105,122,2,3,4,3,3,3,C,11,"Power, Anger, Fury, Ease","Bolt, Lightning",,1
9,Lepus,Pixie,Hare,300,25,0,1,70,100,110,150,140,60,2,3,3,4,4,1,B,10,"Power, Anger, Ease",1-2 Punch,,0
588,Lepus,Pixie,Hare,300,25,0,1,90,120,130,190,160,80,2,3,3,4,4,1,B,10,"Power, Anger, Grit, Ease",1-2 Punch,,0
1050,Lepus,Pixie,Hare,300,25,0,1,90,120,130,190,160,80,2,3,3,4,4,1,C,9,"Power, Anger, Grit, Ease",1-2 Punch,,0
17,Nagisa,Pixie,Jell,320,-20,0,1,50,80,170,150,110,60,2,2,5,4,3,2,B,10,"Power, Anger, Ease",Bolt,Endure,0
596,Nagisa,Pixie,Jell,320,-20,0,1,120,80,170,150,110,160,2,2,5,4,3,2,B,10,"Power, Anger, Will, Ease",Bolt,Endure,0
1055,Nagisa,Pixie,Jell,320,-20,0,1,120,80,170,150,110,160,2,2,5,4,3,2,C,9,"Power, Anger, Will, Ease",Bolt,Endure,0
15,Snowy,Pixie,Jill,320,-10,2,3,70,110,170,100,120,80,2,3,5,3,3,2,B,11,"Power, Anger, Ease",Bolt,Papas,0
594,Snowy,Pixie,Jill,320,-10,2,3,70,110,170,100,120,80,2,3,5,3,3,2,B,11,"Power, Anger, Ease, Vigor",Bolt,Papas,0
16,Lilim,Pixie,Joker,280,-75,3,4,70,80,170,150,110,60,2,2,5,4,3,1,B,9,"Power, Anger, Ease, Real",Bolt,,0
595,Lilim,Pixie,Joker,280,-75,3,4,90,90,200,190,120,90,2,2,5,4,3,1,B,9,"Power, Anger, Will, Ease, Real",Bolt,,0
1054,Lilim,Pixie,Joker,280,-75,3,4,90,90,200,190,120,90,2,2,5,4,3,1,C,8,"Power, Anger, Will, Ease, Real",Bolt,,0
11,Kitten,Pixie,Kato,360,-50,2,3,50,80,170,150,140,60,1,2,5,4,4,1,B,11,"Power, Anger, Ease",Bolt,Meditate,0
590,Kitten,Pixie,Kato,360,-50,2,3,50,80,170,150,140,60,1,2,5,4,4,1,B,11,"Power, Anger, Grit, Ease",Bolt,Meditate,0
13,Futurity,Pixie,Metalner,340,-30,0,1,50,80,100,150,110,130,2,2,3,4,3,3,A,7,"Power, Anger, Ease",Bolt,,0
486,Futurity,Pixie,Metalner,340,-30,0,1,89,92,123,154,121,141,2,2,3,4,3,3,A,7,"Power, Anger, Ease",Bolt,,1
592,Futurity,Pixie,Metalner,340,-30,0,1,60,110,100,210,90,190,2,2,3,4,3,3,A,7,"Power, Anger, Ease, Hurry",Bolt,,0
1052,Futurity,Pixie,Metalner,340,-30,0,1,60,110,100,210,90,190,2,2,3,4,3,3,B,6,"Power, Anger, Ease, Hurry",Bolt,,0
1089,Futurity,Pixie,Metalner,450,5,2,3,5,5,5,5,5,5,3,2,3,3,3,3,A,7,"Power, Anger, Ease, Hurry",Bolt,,1
18,Dryad,Pixie,Mock,360,-25,1,2,150,80,170,100,110,60,1,2,5,3,3,1,B,9,"Power, Anger, Ease",Bolt,,0
597,Dryad,Pixie,Mock,360,-25,1,2,150,80,170,100,110,60,1,2,5,3,3,1,B,9,"Power, Anger, Grit, Ease",Bolt,,0
20,Silhouette,Pixie,Monol,280,-40,0,1,50,80,140,120,110,130,1,2,4,3,3,3,C,11,"Power, Anger, Ease",Bolt,,0
599,Silhouette,Pixie,Monol,280,-40,0,1,100,140,150,110,70,210,1,2,4,3,3,3,C,11,"Power, Anger, Guard, Ease",Bolt,,0
1057,Silhouette,Pixie,Monol,280,-40,0,1,100,140,150,110,70,210,1,2,4,3,3,3,D,10,"Power, Anger, Guard, Ease",Bolt,,0
22,Allure,Pixie,Naga,280,-70,1,2,80,120,110,150,130,90,2,3,3,4,3,2,B,9,"Power, Anger, Ease",Bolt,,0
601,Allure,Pixie,Naga,280,-70,1,2,80,120,110,150,130,90,2,3,3,4,3,2,B,9,"Power, Anger, Grit, Ease",Bolt,,0
1,Pixie,Pixie,Pixie,300,-45,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,7,"Power, Anger, Ease",,,0
484,Pixie,Pixie,Pixie,320,-45,1,2,87,101,187,121,120,92,1,2,5,4,4,1,A,7,"Power, Anger, Ease",Phantom Claw,,1
580,Pixie,Pixie,Pixie,300,-45,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,7,"Power, Anger, Grit, Ease",,,0
1168,Pixie,Pixie,Pixie,410,-50,2,3,79,123,102,113,174,76,2,2,5,4,4,1,A,7,"Ease, No Anger","1-2 Punch, Phantom Claw",,1
19,Serenity,Pixie,Plant,360,40,1,2,100,80,140,150,110,60,3,2,4,4,3,1,B,7,"Power, Anger, Ease",Bolt,,0
598,Serenity,Pixie,Plant,360,40,1,2,150,60,180,170,160,40,3,2,4,4,3,1,B,7,"Power, Anger, Grit, Ease",Bolt,,0
1056,Serenity,Pixie,Plant,360,40,1,2,150,60,180,170,160,40,3,2,4,4,3,1,C,6,"Power, Anger, Grit, Ease",Bolt,,0
14,Vanity,Pixie,Suezo,320,-60,1,2,50,80,170,150,110,60,1,2,5,4,3,1,B,9,"Power, Anger, Ease",Bolt,,0
593,Vanity,Pixie,Suezo,320,-60,1,2,80,90,210,180,110,110,1,2,5,4,3,1,B,9,"Power, Anger, Grit, Ease",Bolt,,0
1053,Vanity,Pixie,Suezo,320,-60,1,2,80,90,210,180,110,110,1,2,5,4,3,1,C,8,"Power, Anger, Grit, Ease",Bolt,,0
8,Mint,Pixie,Tiger,300,55,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,8,"Power, Anger, Ease",,,0
587,Mint,Pixie,Tiger,300,55,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,8,"Power, Anger, Ease, Hurry",,,0
21,Night Flyer,Pixie,Worm,300,-5,2,3,100,80,140,150,110,60,3,2,4,4,3,1,B,10,"Power, Anger, Ease",Bolt,,0
600,Night Flyer,Pixie,Worm,300,-5,2,3,170,120,130,140,100,110,3,2,4,4,3,1,B,10,"Power, Anger, Will, Ease",Bolt,,0
1058,Night Flyer,Pixie,Worm,300,-5,2,3,170,120,130,140,100,110,3,2,4,4,3,1,C,9,"Power, Anger, Will, Ease",Bolt,,0
4,Jilt,Pixie,Wracky,380,-70,2,3,50,80,170,100,140,60,2,2,5,3,4,1,A,8,"Power, Anger, Ease",,Leap,0
583,Jilt,Pixie,Wracky,380,-70,2,3,70,110,190,120,160,100,2,2,5,3,4,1,A,8,"Power, Anger, Ease, Hurry",,Leap,0
1049,Jilt,Pixie,Wracky,380,-70,2,3,70,110,190,120,160,100,2,2,5,3,4,1,B,7,"Power, Anger, Ease, Hurry",,Leap,0
6,Dixie,Pixie,Zuum,320,-10,0,1,70,80,130,150,140,90,2,2,4,4,4,2,B,9,"Power, Anger, Ease",,Run,0
585,Dixie,Pixie,Zuum,320,-10,0,1,70,80,130,150,140,90,2,2,4,4,4,2,B,9,"Power, Anger, Grit, Ease",,Run,0
463,Raggae Plant,Plant,??? (Raggae Plant),410,-15,1,2,124,52,173,126,118,61,3,1,4,3,3,1,C,8,"Power, Anger",Life Steal,"Meditate, Torble sea",1
464,Raggae Plant,Plant,??? (Raggae Plant),390,-50,1,2,165,74,146,116,107,96,4,2,2,3,2,2,D,9,"Power, Anger",,,1
465,Raggae Plant,Plant,??? (Raggae Plant),390,-5,0,1,167,95,145,158,104,115,4,2,3,3,2,3,D,12,"Power, Anger",,,1
466,Raggae Plant,Plant,??? (Raggae Plant),410,25,0,1,150,55,123,129,136,96,4,1,3,3,2,2,D,10,"Power, Anger",Seed Gun,Endure,1
923,Raggae Plant,Plant,??? (Raggae Plant),410,-15,1,2,124,52,173,126,118,61,3,1,4,3,3,1,C,8,"Power, Anger, Real",Life Steal,"Meditate, Torble sea",1
1040,Raggae Plant,Plant,??? (Raggae Plant),460,5,0,1,161,89,208,172,152,87,4,2,3,3,2,3,C,8,"Power, Anger",Seed Gun,"Meditate, Torble sea",1
286,Gold Plant,Plant,Gali,370,80,0,1,150,60,140,110,100,70,4,2,4,3,2,2,D,12,"Power, Anger",,,0
916,Gold Plant,Plant,Gali,370,80,0,1,160,110,190,130,100,90,4,2,4,3,2,2,D,12,"Power, Anger, Fury",,,0
1081,Gold Plant,Plant,Gali,370,80,0,1,160,110,190,130,100,90,4,2,4,3,2,2,E,11,"Power, Anger, Fury",,,0
282,Rock Plant,Plant,Golem,410,45,2,3,160,120,110,80,70,130,4,3,3,2,2,3,D,12,"Power, Anger",,,0
912,Rock Plant,Plant,Golem,410,45,2,3,160,120,110,80,70,130,4,3,3,2,2,3,D,12,"Power, Anger, Guard",,,0
285,Hare Plant,Plant,Hare,390,50,0,1,160,130,100,120,110,60,4,3,2,3,3,1,D,11,"Power, Anger",,,0
565,Hare Plant,Plant,Hare,410,50,0,1,167,147,116,131,115,86,4,3,2,3,3,1,D,11,"Power, Anger",Root Combo,,1
915,Hare Plant,Plant,Hare,390,50,0,1,160,130,100,120,110,60,4,3,2,3,3,1,D,11,"Power, Anger, Grit",,,0
288,Mirage Plant,Plant,Jell,410,25,0,1,140,50,120,110,100,80,4,1,3,3,2,2,D,10,"Power, Anger",,Endure,0
566,Mirage Plant,Plant,Jell,410,25,0,1,150,66,125,150,102,88,4,1,3,3,2,1,D,10,"Power, Anger",,Endure,1
918,Mirage Plant,Plant,Jell,410,25,0,1,170,70,150,140,120,110,4,1,3,3,2,2,D,10,"Power, Anger, Vigor",,Endure,0
1083,Mirage Plant,Plant,Jell,410,25,0,1,170,70,150,140,120,110,4,1,3,3,2,2,E,9,"Power, Anger, Vigor",,Endure,0
290,Black Plant,Plant,Monol,370,-5,0,1,150,90,130,120,100,110,4,2,3,3,2,3,D,12,"Power, Anger",,,0
567,Black Plant,Plant,Monol,390,-5,0,1,165,101,146,136,119,120,4,2,3,3,2,3,D,12,"Power, Anger",,,1
920,Black Plant,Plant,Monol,370,-5,0,1,150,90,130,120,100,110,4,2,3,3,2,3,D,12,"Power, Anger, Guard",,,0
292,Weeds,Plant,Naga,370,-50,1,2,130,70,120,110,100,90,4,2,2,3,2,2,D,9,"Power, Anger",,,0
922,Weeds,Plant,Naga,370,-50,1,2,160,130,110,160,110,130,4,2,2,3,2,2,D,9,"Power, Anger, Fury",,,0
1086,Weeds,Plant,Naga,370,-50,1,2,160,130,110,160,110,130,4,2,2,3,2,2,E,8,"Power, Anger, Fury",,,0
1176,Weeds,Plant,Naga,430,-51,0,1,164,126,89,148,87,78,4,3,2,3,2,3,C,13,No Power Special,Root Combo,,1
281,Queen Plant,Plant,Pixie,390,-15,1,2,120,40,140,110,100,60,3,1,4,3,3,1,C,8,"Power, Anger",,,0
911,Queen Plant,Plant,Pixie,390,-15,1,2,140,70,190,140,130,100,3,1,4,3,3,1,C,8,"Power, Anger, Ease",,,0
1079,Queen Plant,Plant,Pixie,390,-15,1,2,140,70,190,140,130,100,3,1,4,3,3,1,D,7,"Power, Anger, Ease",,,0
1160,Queen Plant,Plant,Pixie,430,-15,0,1,166,75,181,144,134,75,4,2,4,3,3,2,C,8,"Power, Anger, Will, Ease",Toxic Pollen,,1
289,Plant,Plant,Plant,450,60,1,2,160,40,120,110,100,70,5,1,3,3,2,1,D,8,"Power, Anger",,,0
919,Plant,Plant,Plant,450,60,1,2,200,70,150,140,110,80,5,1,3,3,2,1,D,8,"Power, Anger, Fury",,,0
1084,Plant,Plant,Plant,450,60,1,2,200,70,150,140,110,80,5,1,3,3,2,1,E,7,"Power, Anger, Fury",,,0
287,Usaba,Plant,Suezo,410,-35,1,2,140,80,150,110,90,50,4,2,4,3,2,1,D,10,"Power, Anger, Ease",,,0
917,Usaba,Plant,Suezo,410,-35,1,2,150,100,180,160,110,90,4,2,4,3,2,1,D,10,"Power, Anger, Will, Ease",,,0
1082,Usaba,Plant,Suezo,410,-35,1,2,150,100,180,160,110,90,4,2,4,3,2,1,E,9,"Power, Anger, Will, Ease",,,0
284,Blue Plant,Plant,Tiger,390,70,1,2,140,70,120,110,90,50,4,1,3,4,3,1,C,8,"Power, Anger",,,0
564,Blue Plant,Plant,Tiger,410,70,1,2,142,76,131,119,143,52,4,1,3,4,3,1,C,8,"Power, Anger",Seed Gatling,,1
914,Blue Plant,Plant,Tiger,390,70,1,2,150,80,160,160,130,60,4,1,3,4,3,1,C,8,"Power, Anger, Hurry",,,0
1080,Blue Plant,Plant,Tiger,390,70,1,2,150,80,160,160,130,60,4,1,3,4,3,1,D,7,"Power, Anger, Hurry",,,0
291,Fly Plant,Plant,Worm,390,35,2,3,170,80,110,100,90,50,5,2,3,3,2,1,D,11,"Power, Anger",,,0
921,Fly Plant,Plant,Worm,390,35,2,3,210,110,140,130,90,90,5,2,3,3,2,1,D,11,"Power, Anger, Grit",,,0
1085,Fly Plant,Plant,Worm,390,35,2,3,210,110,140,130,90,90,5,2,3,3,2,1,E,10,"Power, Anger, Grit",,,0
283,Scaled Plant,Plant,Zuum,410,30,0,1,150,80,120,110,100,90,4,2,3,3,2,2,D,10,"Power, Anger",,Run,0
563,Scaled Plant,Plant,Zuum,430,30,0,1,195,91,126,115,110,95,4,2,3,3,2,2,D,10,"Power, Anger",,Run,1
913,Scaled Plant,Plant,Zuum,410,30,0,1,150,80,120,110,100,90,4,2,3,3,2,2,D,10,"Power, Anger, Guard",,Run,0
424,Birdie,Suezo,??? (Birdie),370,5,2,3,84,123,207,152,102,102,2,3,5,4,2,2,D,14,"Power, Anger, Ease",,Shoot,1
425,Birdie,Suezo,??? (Birdie),350,15,0,1,97,163,137,166,126,105,2,4,3,4,3,2,D,13,"Power, Anger, Ease",Teleport,Torble sea,1
842,Birdie,Suezo,??? (Birdie),370,5,2,3,84,123,207,152,102,102,2,3,5,4,2,2,D,14,"Power, Anger, Ease, Hurry",,Shoot,1
1024,Birdie,Suezo,??? (Birdie),440,-10,2,3,120,144,234,199,96,96,2,3,5,4,2,2,D,14,"Power, Anger, Ease",Teleport,Shoot,1
423,Bronze Suezo,Suezo,??? (Bronze Suezo),330,-75,1,2,103,147,136,164,100,98,2,3,3,4,2,2,D,12,"Power, Anger, Ease",,,1
841,Bronze Suezo,Suezo,??? (Bronze Suezo),330,-75,1,2,103,147,136,164,100,98,2,3,3,4,2,2,D,12,"Power, Anger, Will, Ease",,,1
1023,Bronze Suezo,Suezo,??? (Bronze Suezo),440,-45,1,2,120,162,150,196,110,118,2,3,3,4,2,4,D,12,"Power, Anger, Ease",,,1
421,Gold Suezo,Suezo,??? (Gold Suezo),330,60,0,1,88,128,177,150,93,114,2,3,5,4,2,2,D,12,"Power, Anger, Ease",Yodel,,1
839,Gold Suezo,Suezo,??? (Gold Suezo),330,60,0,1,88,128,177,150,93,114,2,3,5,4,2,2,D,12,"Power, Anger, Will, Ease",Yodel,,1
1021,Gold Suezo,Suezo,??? (Gold Suezo),430,35,0,1,99,148,199,160,103,134,2,3,5,4,2,2,D,12,"Power, Anger, Ease",Yodel,,1
422,Silver Suezo,Suezo,??? (Silver Suezo),330,-45,0,1,90,139,151,107,105,134,2,3,4,3,2,3,D,14,"Power, Anger, Ease",Kiss,,1
840,Silver Suezo,Suezo,??? (Silver Suezo),330,-45,0,1,90,139,151,107,105,134,2,3,4,3,2,3,D,14,"Power, Anger, Will, Ease",Kiss,,1
1022,Silver Suezo,Suezo,??? (Silver Suezo),430,-20,0,1,106,149,182,140,98,154,2,3,4,3,2,3,D,14,"Power, Anger, Ease",Kiss,,1
1130,Silver Suezo,Suezo,??? (Silver Suezo),420,0,2,3,96,96,220,96,96,96,2,3,5,3,2,3,D,14,"Power, Anger, Ease",Telepathy,Study,1
482,Sueki Suezo,Suezo,??? (Sueki Suezo),1,-65,1,2,999,387,321,355,1,999,1,1,1,1,1,1,D,12,"Power, Anger, Ease",Bite,,1
843,Sueki Suezo,Suezo,??? (Sueki Suezo),1,-65,1,2,999,387,321,355,1,999,1,1,1,1,1,1,D,12,"Power, Anger, Guard, Ease",Bite,,1
987,White Suezo,Suezo,??? (White Suezo),350,-99,2,3,206,214,407,321,203,149,3,3,5,5,3,3,C,9,"Grit, Ease, Real, No Power Special","Telekinesis, Eye Beam",Swim,1
222,Orion,Suezo,Gali,310,60,0,1,80,120,150,130,90,100,2,3,5,4,2,2,D,14,"Power, Anger, Ease",,,0
832,Orion,Suezo,Gali,310,60,0,1,80,120,150,130,90,100,2,3,5,4,2,2,D,14,"Power, Anger, Fury, Ease",,,0
218,Rocky Suezo,Suezo,Golem,350,5,2,3,80,120,170,130,90,100,2,4,4,3,2,3,D,14,"Power, Anger, Ease",,,0
828,Rocky Suezo,Suezo,Golem,350,5,2,3,80,120,170,130,90,100,2,4,4,3,2,3,D,14,"Power, Anger, Guard, Ease",,,0
221,Furred Suezo,Suezo,Hare,330,15,0,1,80,150,130,140,110,100,2,4,3,4,3,2,D,13,"Power, Anger, Ease",,,0
539,Furred Suezo,Suezo,Hare,350,15,0,1,114,152,166,141,111,110,2,4,3,4,3,2,D,13,"Power, Anger, Ease",Yodel,,1
831,Furred Suezo,Suezo,Hare,330,15,0,1,80,150,130,140,110,100,2,4,3,4,3,2,D,13,"Power, Anger, Grit, Ease",,,0
224,Clear Suezo,Suezo,Jell,350,-25,0,1,100,110,150,130,90,120,2,3,5,4,2,3,D,13,"Power, Anger, Ease",,Endure,0
834,Clear Suezo,Suezo,Jell,350,-25,0,1,100,110,150,130,90,120,2,3,5,4,2,3,D,13,"Power, Anger, Will, Ease",,Endure,0
1155,Clear Suezo,Suezo,Jell,380,-99,0,1,173,177,201,216,171,205,2,3,5,4,2,3,C,12,"Ease, No Power Special",Telekinesis,Endure,1
226,Red Eye,Suezo,Monol,310,-45,0,1,80,120,140,100,90,110,2,3,4,3,2,3,D,14,"Power, Anger, Ease",,,0
836,Red Eye,Suezo,Monol,310,-45,0,1,80,120,140,100,90,110,2,3,4,3,2,3,D,14,"Power, Anger, Guard, Ease",,,0
228,Purple Suezo,Suezo,Naga,310,-75,1,2,100,130,110,150,80,90,2,3,3,4,2,2,D,12,"Power, Anger, Ease",,,0
838,Purple Suezo,Suezo,Naga,310,-75,1,2,100,130,110,150,80,90,2,3,3,4,2,2,D,12,"Power, Anger, Ease, Hurry",,,0
217,Pink Eye,Suezo,Pixie,330,-50,1,2,80,120,170,130,100,90,2,3,5,4,3,2,C,10,"Power, Anger, Ease",,,0
827,Pink Eye,Suezo,Pixie,330,-50,1,2,80,120,170,130,100,90,2,3,5,4,3,2,C,10,"Power, Anger, Will, Ease",,,0
225,Green Suezo,Suezo,Plant,390,30,1,2,120,100,140,130,80,90,3,2,4,4,2,2,D,10,"Power, Anger, Ease",,,0
835,Green Suezo,Suezo,Plant,390,30,1,2,120,100,140,130,80,90,3,2,4,4,2,2,D,10,"Power, Anger, Grit, Ease",,,0
223,Suezo,Suezo,Suezo,350,-65,1,2,80,120,170,130,90,100,2,3,5,4,2,2,D,12,"Power, Anger, Ease",,,0
540,Suezo,Suezo,Suezo,370,-65,1,2,84,159,187,134,94,114,2,3,5,4,2,2,D,12,"Power, Anger, Ease",Telepathy,Meditate,1
833,Suezo,Suezo,Suezo,350,-65,1,2,80,120,170,130,90,100,2,3,5,4,2,2,D,12,"Power, Anger, Fight, Ease",,,0
220,Horn,Suezo,Tiger,330,45,1,2,80,120,160,130,110,100,2,3,5,4,3,2,C,11,"Power, Anger, Ease",,,0
830,Horn,Suezo,Tiger,330,45,1,2,80,120,160,130,110,100,2,3,5,4,3,2,C,11,"Power, Anger, Ease, Hurry",,,0
227,Fly Eye,Suezo,Worm,330,-15,2,3,110,120,140,130,90,100,3,3,4,4,2,2,D,13,"Power, Anger, Ease",,,0
837,Fly Eye,Suezo,Worm,330,-15,2,3,110,120,140,130,90,100,3,3,4,4,2,2,D,13,"Power, Anger, Will, Ease",,,0
219,Melon Suezo,Suezo,Zuum,350,-25,0,1,80,120,150,130,90,100,2,3,4,4,2,2,D,12,"Power, Anger, Ease",,Run,0
829,Melon Suezo,Suezo,Zuum,350,-25,0,1,80,120,150,130,90,100,2,3,4,4,2,2,D,12,"Power, Anger, Ease, Vigor",,Run,0
977,Kamui,Tiger,??? (Kamui),350,-60,2,3,191,154,252,317,274,66,3,3,5,4,4,2,A,6,"Power, Anger, Grit, Will, Hurry",Blizzard,"Endure, Papas",1
1205,Kamui,Tiger,??? (Kamui),350,-60,2,3,194,211,178,264,308,99,3,4,3,4,5,2,A,6,"Power, Anger, Grit, Will, Hurry",Roll Assault,"Endure, Papas",1
381,White Hound,Tiger,??? (White Hound),320,75,1,2,97,106,156,171,147,75,2,2,4,5,4,1,B,9,"Power, Anger, Hurry, Vigor",,,1
382,White Hound,Tiger,??? (White Hound),340,-28,1,2,106,85,138,210,110,62,2,2,4,5,3,1,B,10,"Power, Anger, Ease, Vigor",Bolt,Run,1
383,White Hound,Tiger,??? (White Hound),300,-45,1,2,101,136,120,206,145,99,2,3,3,5,3,2,B,10,"Power, Anger, Will, Hurry",Roar,Parepare,1
745,White Hound,Tiger,??? (White Hound),320,75,1,2,97,106,156,171,147,75,2,2,4,5,4,1,B,9,"Power, Anger, Will, Hurry, Vigor",,,1
1007,White Hound,Tiger,??? (White Hound),410,50,2,3,119,146,172,198,184,90,2,2,4,5,4,2,B,9,"Power, Anger, Hurry, Vigor",Bolt,Parepare,1
1119,White Hound,Tiger,??? (White Hound),430,75,0,1,101,101,101,101,101,101,3,2,4,4,4,2,B,9,"Power, Anger, Guard, Hurry, Vigor",Roar,Run,1
142,Balon,Tiger,Gali,280,85,0,1,80,90,130,150,140,70,2,2,4,4,3,2,B,12,"Power, Anger, Will, Hurry",,,0
738,Balon,Tiger,Gali,280,85,0,1,80,90,130,150,140,70,2,2,4,4,3,2,B,12,"Power, Anger, Will, Fury, Hurry",,,0
138,Rock Hound,Tiger,Golem,320,50,2,3,80,100,140,110,130,120,2,3,4,3,3,3,C,13,"Power, Anger, Will, Hurry",,,0
734,Rock Hound,Tiger,Golem,320,50,2,3,80,100,140,110,130,120,2,3,4,3,3,3,C,13,"Power, Anger, Will, Guard, Hurry",,,0
141,Hare Hound,Tiger,Hare,300,55,0,1,80,100,120,150,140,70,2,3,3,4,4,1,B,11,"Power, Anger, Will, Hurry",,,0
514,Hare Hound,Tiger,Hare,320,55,0,1,92,106,1,212,204,82,2,3,3,4,4,1,B,11,"Power, Anger, Will, Hurry",,Parepare,1
737,Hare Hound,Tiger,Hare,300,55,0,1,80,100,120,150,140,70,2,3,3,4,4,1,B,11,"Power, Anger, Grit, Will, Hurry",,,0
144,Jelly Hound,Tiger,Jell,320,35,0,1,70,90,150,160,120,80,2,2,4,5,3,2,B,11,"Power, Anger, Will, Hurry",,Endure,0
740,Jelly Hound,Tiger,Jell,320,35,0,1,70,90,150,160,120,80,2,2,4,5,3,2,B,11,"Power, Anger, Grit, Will, Hurry",,Endure,0
146,Terror Dog,Tiger,Monol,280,5,0,1,100,90,140,150,130,120,2,2,4,4,3,3,C,13,"Power, Anger, Will, Hurry",,,0
516,Terror Dog,Tiger,Monol,300,5,0,1,112,100,151,166,143,140,2,2,4,4,3,3,C,13,"Power, Anger, Will, Hurry",Roar,,1
742,Terror Dog,Tiger,Monol,280,5,0,1,100,90,140,150,130,120,2,2,4,4,3,3,C,13,"Power, Anger, Will, Guard, Hurry",,,0
148,Cabalos,Tiger,Naga,280,-45,1,2,90,120,110,190,130,80,2,3,3,5,3,2,B,10,"Power, Anger, Will, Hurry",,,0
744,Cabalos,Tiger,Naga,280,-45,1,2,90,120,110,190,130,80,2,3,3,5,3,2,B,10,"Power, Anger, Will, Fury, Hurry",,,0
137,Daton,Tiger,Pixie,300,-10,1,2,90,80,140,170,150,60,2,2,4,5,4,1,B,8,"Power, Anger, Will, Hurry",,,0
733,Daton,Tiger,Pixie,300,-10,1,2,90,80,140,170,150,60,2,2,4,5,4,1,B,8,"Power, Anger, Will, Ease, Hurry",,,0
145,Tropical Dog,Tiger,Plant,360,65,1,2,100,90,120,150,110,50,3,2,4,4,3,1,C,9,"Power, Anger, Will, Hurry",,,0
515,Tropical Dog,Tiger,Plant,380,65,1,2,117,107,133,166,117,64,3,2,4,4,3,1,C,9,"Power, Anger, Will, Hurry",,,1
741,Tropical Dog,Tiger,Plant,360,65,1,2,170,110,140,150,120,80,3,2,4,4,3,1,C,9,"Power, Anger, Will, Ease, Hurry",,,0
1064,Tropical Dog,Tiger,Plant,360,65,1,2,170,110,140,150,120,80,3,2,4,4,3,1,D,8,"Power, Anger, Will, Ease, Hurry",,,0
143,Mono Eyed,Tiger,Suezo,320,-28,1,2,90,80,130,170,100,60,2,2,4,5,3,1,B,10,"Power, Anger, Will, Hurry",,,0
739,Mono Eyed,Tiger,Suezo,320,-28,1,2,100,110,170,190,110,80,2,2,4,5,3,1,B,10,"Power, Anger, Will, Ease, Hurry",,,0
1063,Mono Eyed,Tiger,Suezo,320,-28,1,2,100,110,170,190,110,80,2,2,4,5,3,1,C,9,"Power, Anger, Will, Ease, Hurry",,,0
140,Tiger,Tiger,Tiger,300,75,1,2,80,90,130,160,140,70,2,2,4,5,4,1,B,9,"Power, Anger, Will, Hurry",,,0
513,Tiger,Tiger,Tiger,320,75,1,2,105,105,141,165,149,85,2,2,4,5,4,1,B,9,"Power, Anger, Will, Hurry",Roar,,1
736,Tiger,Tiger,Tiger,300,75,1,2,80,90,130,160,140,70,2,2,4,5,4,1,B,9,"Power, Anger, Grit, Will, Hurry",,,0
147,Jagd Hound,Tiger,Worm,300,40,2,3,80,90,150,120,110,50,3,2,4,4,3,1,B,11,"Power, Anger, Will, Hurry",,,0
743,Jagd Hound,Tiger,Worm,300,40,2,3,110,150,150,170,130,70,3,2,4,4,3,1,B,11,"Power, Anger, Will, Fight, Hurry",,,0
1065,Jagd Hound,Tiger,Worm,300,40,2,3,110,150,150,170,130,70,3,2,4,4,3,1,C,10,"Power, Anger, Will, Fight, Hurry",,,0
139,Datonare,Tiger,Zuum,320,30,0,1,80,90,120,160,140,100,2,2,3,5,4,2,B,11,"Power, Anger, Will, Hurry",,Run,0
735,Datonare,Tiger,Zuum,320,30,0,1,80,90,120,160,140,100,2,2,3,5,4,2,B,11,"Power, Anger, Grit, Will, Hurry",,Run,0
441,Mermaid,Undine,??? (Mermaid),320,80,3,4,58,28,173,118,118,65,3,1,4,5,4,2,B,9,"Power, Anger",,Torble sea,1
442,Mermaid,Undine,??? (Mermaid),320,80,3,4,67,24,169,112,115,75,3,1,4,5,4,2,B,9,"Power, Anger",Hailstorm,Swim,1
443,Mermaid,Undine,??? (Mermaid),320,80,3,4,75,25,165,121,105,69,3,1,4,5,4,2,B,9,"Power, Anger",Ice Coffin,"Swim, Torble sea",1
